n	time	type	cur	win	id	str	win_c	id_c	str_c
1076	239262	key_ins	327	2	48	d	t2	48	d
1077	239452	key_ins	328	2	48	s	t2	48	s
1078	239606	key_ins	329	2	48	a	t2	48	a
1079	239678	fix	329	2	48	indsats	2	48	indsats
1080	239938	fix	329	2	48	indsats	2	48	indsats
1081	239965	key_ins	330	2	48	t	t2	48	t
1082	240101	key_ins	331	2	48	s	t2	48	s
1083	240137	fix	331	2	48	indsats	2	48	indsats
1084	240177	fix	331	2	48	indsats	2	48	indsats
1085	240217	fix	331	2	48	indsats	2	48	indsats
1086	240356	fix	295	1	45	and	1	45	and
1087	240655	fix	300	1	46	implement	1	46	implement
1088	241255	key_ins	332	2	48	_	t2	48	_
1089	241651	key_ins	333	2	49	f	t2	49	f
1090	241717	key_ins	334	2	49	o	t2	49	o
1091	241829	key_ins	335	2	49	r	t2	49	r
1092	241919	key_ins	336	2	49	_	t2	49	_
1093	242101	key_ins	337	2	50	m	t2	50	m
1094	242273	key_ins	338	2	50	i	t2	50	i
1095	242383	key_ins	339	2	50	l	t2	50	l
1096	242525	key_ins	340	2	50	j	t2	50	j
1097	242708	fix	340	2	50	miljÃ¸et	2	50	miljøet
1098	242709	fix	340	2	50	miljÃ¸et	2	50	miljøet
1099	242755	key_ins	341	2	50	ø	t2	50	ø
1100	242768	fix	341	2	50	miljÃ¸et	2	50	miljøet
1101	242769	fix	341	2	50	miljÃ¸et	2	50	miljøet
1102	242867	fix	341	2	50	miljÃ¸et	2	50	miljøet
1103	242868	fix	341	2	50	miljÃ¸et	2	50	miljøet
1104	243073	key_ins	342	2	50	e	t2	50	e
1105	243155	key_ins	343	2	50	t	t2	50	t
1106	243307	fix	213	1	31	Incentives	1	46	implement
1107	243526	fix	305	1	46	implement	1	46	implement
1108	243751	key_ins	344	2	50	_	t2	50	_
1109	243825	fix	396	1	61	the	1	46	implement
1110	244065	fix	303	1	46	implement	1	46	implement
1111	244423	fix	385	1	58	.	1	44	mile
1112	244603	fix	379	1	57	deforestation	1	43	green
1113	244763	fix	285	1	43	green	1	43	green
1114	244962	fix	293	1	44	mile	1	44	mile
1115	245500	fix	319	1	48	technologies	1	48	technologies
1116	245660	fix	244	2	36	skal	2	50	miljøet
1117	246354	key_ins	345	2	51	o	t2	51	o
1118	246487	key_ins	346	2	51	g	t2	51	g
1119	246564	key_ins	347	2	51	_	t2	51	_
1120	246718	key_ins	348	2	52	i	t2	52	i
1121	246827	key_ins	349	2	52	m	t2	52	m
1122	247002	key_ins	350	2	52	p	t2	52	p
1123	247087	key_ins	351	2	52	l	t2	52	l
1124	247175	key_ins	352	2	52	e	t2	52	e
1125	247474	fix	352	2	52	implementere	2	52	implementere
1126	247673	fix	352	2	52	implementere	2	52	implementere
1127	247736	key_ins	353	2	52	m	t2	52	m
1128	247753	fix	353	2	52	implementere	2	52	implementere
1129	247853	fix	353	2	52	implementere	2	52	implementere
1130	247905	key_ins	354	2	52	e	t2	52	e
1131	247937	key_ins	355	2	52	n	t2	52	n
1132	247972	fix	218	1	32	must	1	32	must
1133	248066	key_ins	356	2	52	t	t2	52	t
1134	248072	fix	218	1	32	must	1	47	clean
1135	248271	fix	310	1	47	clean	1	47	clean
1136	248274	key_ins	357	2	52	e	t2	52	e
1137	248341	key_ins	358	2	52	r	t2	52	r
1138	248351	fix	310	1	47	clean	1	47	clean
1139	248630	fix	318	1	48	technologies	1	48	technologies
1140	248646	key_ins	359	2	52	e	t2	52	e
1141	249076	key_ins	360	2	52	_	t2	52	_
1142	249886	fix	310	1	47	clean	1	47	clean
1143	250147	key_ins	361	2	53	r	t2	53	r
1144	250149	key_ins	362	2	53	e	t2	53	e
1145	250166	fix	319	1	48	technologies	1	48	technologies
1146	250186	fix	319	1	48	technologies	1	48	technologies
1147	250236	key_ins	363	2	53	n	t2	53	n
1148	250245	fix	319	1	48	technologies	1	48	technologies
1149	250385	key_ins	364	2	53	e	t2	53	e
1150	250531	key_ins	365	2	53	_	t2	53	_
1151	250637	key_ins	366	2	54	t	t2	54	t
1152	250802	key_ins	367	2	54	e	t2	54	e
1153	250849	key_ins	368	2	54	k	t2	54	k
1154	250950	key_ins	369	2	54	n	t2	54	n
1155	251094	key_ins	370	2	54	o	t2	54	o
1156	251286	key_ins	371	2	54	l	t2	54	l
1157	251443	key_ins	372	2	54	o	t2	54	o
1158	251582	key_ins	373	2	54	g	t2	54	g
1159	251698	key_ins	374	2	54	i	t2	54	i
1160	252020	fix	418	1	64	countries	1	48	technologies
1161	252219	fix	374	2	54	teknologier	2	54	teknologier
1162	252518	fix	374	2	54	teknologier	2	54	teknologier
1163	252841	key_ins	375	2	54	e	t2	54	e
1164	252871	key_ins	376	2	54	r	t2	54	r
1165	252937	fix	239	1	36	encourage	1	51	could
1166	253196	fix	338	1	52	also	1	52	also
1167	253954	fix	271	1	40	go	1	40	go
1168	254412	fix	210	1	31	Incentives	1	31	Incentives
1169	255050	fix	240	1	36	encourage	1	36	encourage
1170	255529	fix	263	1	38	countries	1	38	countries
1171	255748	fix	272	1	40	go	1	40	go
1172	255907	fix	281	1	42	extra	1	42	extra
1173	256426	fix	299	1	46	implement	1	46	implement
1174	256585	fix	315	1	48	technologies	1	48	technologies
1175	256725	fix	313	1	47	clean	1	47	clean
1176	256964	fix	335	1	51	could	1	51	could
1177	257383	fix	327	2	48	indsats	2	48	indsats
1178	257562	fix	253	2	37	tilbydes	2	37	tilbydes
1179	257682	fix	263	2	38	initiativer	2	38	initiativer
1180	257861	fix	277	2	41	opfordrer	2	41	opfordrer
1181	258121	fix	286	2	42	udviklingslandende	2	42	udviklingslandende
1182	258380	fix	187	2	28	klimaforandringer	2	42	udviklingslandende
1183	258659	fix	196	2	29	ikke	2	42	udviklingslandende
1184	259157	fix	321	2	47	ekstra	2	47	ekstra
1185	259317	fix	338	2	50	miljÃ¸et	2	50	miljøet
1186	259516	fix	350	2	52	implementere	2	52	implementere
1187	259775	fix	362	2	53	rene	2	53	rene
1188	260174	fix	370	2	54	teknologier	2	54	teknologier
1189	260194	fix	370	2	54	teknologier	2	54	teknologier
1190	260314	fix	376	2	54	teknologier	2	54	teknologier
1191	260453	fix	370	2	54	teknologier	2	54	teknologier
1192	260653	fix	236	1	36	encourage	1	36	encourage
1193	260892	fix	239	1	36	encourage	1	36	encourage
1194	261071	fix	322	1	48	technologies	1	48	technologies
1195	261350	fix	334	1	51	could	1	51	could
1196	261709	fix	344	1	53	help	1	53	help
1197	261968	fix	335	1	51	could	1	51	could
1198	262387	fix	337	1	51	could	1	51	could
1199	262567	fix	224	1	33	be	1	48	technologies
1200	262806	fix	210	1	31	Incentives	1	46	implement
1201	263045	fix	335	1	51	could	1	51	could
1202	263264	fix	333	1	51	could	1	51	could
1203	263504	fix	346	1	53	help	1	53	help
1204	263663	fix	355	1	54	minimise	1	54	minimise
1205	263942	fix	361	1	55	emissions	1	55	emissions
1206	264122	fix	332	1	51	could	1	51	could
1207	264441	fix	342	1	52	also	1	52	also
1208	264660	fix	338	1	52	also	1	52	also
1209	264939	fix	353	1	54	minimise	1	54	minimise
1210	265178	fix	357	1	55	emissions	1	55	emissions
1211	265338	fix	370	1	56	from	1	56	from
1212	265557	fix	378	1	57	deforestation	1	57	deforestation
1213	265737	fix	378	1	57	deforestation	1	57	deforestation
1214	265936	fix	333	1	51	could	1	51	could
1215	266135	fix	376	2	54	teknologier	2	54	teknologier
1216	266335	fix	156	2	24	handling	2	52	implementere
1217	266534	fix	364	2	53	rene	2	53	rene
1218	266833	fix	373	2	54	teknologier	2	54	teknologier
1219	267033	fix	322	1	48	technologies	1	48	technologies
1220	267232	fix	315	1	48	technologies	1	48	technologies
1221	267591	fix	335	1	51	could	1	51	could
1222	267850	fix	301	1	46	implement	1	46	implement
1223	268049	fix	289	1	44	mile	1	44	mile
1224	268229	fix	284	1	43	green	1	43	green
1225	268408	fix	219	1	32	must	1	32	must
1226	268687	fix	208	1	31	Incentives	1	31	Incentives
1227	268867	fix	218	1	32	must	1	32	must
1228	269026	fix	227	1	34	offered	1	34	offered
1229	269226	fix	238	1	36	encourage	1	36	encourage
1230	269425	fix	249	1	37	developing	1	37	developing
1231	269585	fix	259	1	38	countries	1	38	countries
1232	269824	fix	271	1	40	go	1	40	go
1233	270063	fix	282	1	42	extra	1	42	extra
1234	270203	fix	282	1	42	extra	1	42	extra
1235	270322	fix	299	1	46	implement	1	46	implement
1236	270581	fix	294	1	45	and	1	45	and
1237	270920	fix	314	1	48	technologies	1	48	technologies
1238	271658	fix	343	1	53	help	1	53	help
1239	271837	fix	337	1	51	could	1	51	could
1240	272376	fix	120	1	16	living	1	31	Incentives
1241	272615	fix	333	1	51	could	1	51	could
1242	272954	fix	342	1	52	also	1	52	also
1243	273253	fix	376	2	54	teknologier	2	54	teknologier
1244	273373	fix	376	2	54	teknologier	2	54	teknologier
1245	273512	fix	376	2	54	teknologier	2	54	teknologier
1246	273931	fix	331	1	50	and	1	50	and
1247	274110	fix	376	2	54	teknologier	2	54	teknologier
1248	274349	fix	441	1	68	have	1	53	help
1249	274629	fix	343	1	53	help	1	53	help
1250	274808	fix	352	1	54	minimise	1	54	minimise
1251	275725	fix	361	1	55	emissions	1	55	emissions
1252	276622	fix	376	2	54	teknologier	2	54	teknologier
1253	277300	fix	273	2	40	der	2	52	implementere
1254	277545	key_ins	377	2	55	,	t2	55	,
1255	277750	key_ins	378	2	55	_	t2	55	_
1256	278070	key_ins	379	2	56	h	t2	56	h
1257	278208	key_ins	380	2	56	v	t2	56	v
1258	278286	key_ins	381	2	56	i	t2	56	i
1259	278492	key_ins	382	2	56	l	t2	56	l
1260	278606	key_ins	383	2	56	k	t2	56	k
1261	278616	fix	383	2	56	hvilket	2	56	hvilket
1262	278745	key_ins	384	2	56	e	t2	56	e
1263	278756	fix	384	2	56	hvilket	2	56	hvilket
1264	278776	fix	384	2	56	hvilket	2	56	hvilket
1265	278815	fix	526	1	84	Developing	1	48	technologies
1266	278816	fix	526	1	84	Developing	1	48	technologies
1267	278834	fix	526	1	84	Developing	1	48	technologies
1268	278835	fix	526	1	84	Developing	1	48	technologies
1269	278954	fix	526	1	84	Developing	1	48	technologies
1270	278955	fix	526	1	84	Developing	1	48	technologies
1271	279014	fix	384	2	56	hvilket	2	56	hvilket
1272	279015	fix	384	2	56	hvilket	2	56	hvilket
1273	279059	key_ins	385	2	56	t	t2	56	t
1274	279061	key_ins	386	2	56	_	t2	56	_
1275	279099	key_ins	387	2	57	o	t2	57	o
1276	279114	fix	387	2	57	ogsÃ¥	2	57	også
1277	279115	fix	387	2	57	ogsÃ¥	2	57	også
1278	279185	key_ins	388	2	57	g	t2	57	g
1279	279194	fix	388	2	57	ogsÃ¥	2	57	også
1280	279314	fix	324	1	48	technologies	1	48	technologies
1281	279513	fix	320	1	48	technologies	1	48	technologies
1282	279713	fix	432	1	67	world	1	51	also
1283	279972	fix	343	1	53	help	1	53	help
1284	280099	key_ins	389	2	57	s	t2	57	s
1285	280150	fix	354	1	54	minimise	1	54	minimise
1286	280151	fix	354	1	54	minimise	1	54	minimise
1287	280183	key_ins	390	2	57	å	t2	57	å
1288	280190	fix	354	1	54	minimise	1	54	minimise
1289	280191	fix	354	1	54	minimise	1	54	minimise
1290	280210	fix	354	1	54	minimise	1	54	minimise
1291	280211	fix	354	1	54	minimise	1	54	minimise
1292	280330	fix	390	2	57	ogsÃ¥	2	57	også
1293	280331	fix	390	2	57	ogsÃ¥	2	57	også
1294	280510	fix	390	2	57	ogsÃ¥	2	57	også
1295	280608	key_ins	391	2	57	_	t2	57	_
1296	280909	key_ins	392	2	58	k	t2	58	k
1297	281103	key_ins	393	2	58	u	t2	58	u
1298	281325	key_ins	394	2	58	n	t2	58	n
1299	281518	key_ins	395	2	58	n	t2	58	n
1300	281567	fix	395	2	58	kunne	2	58	kunne
1301	281594	key_ins	396	2	58	e	t2	58	e
1302	281607	fix	396	2	58	kunne	2	58	kunne
1303	282225	key_ins	397	2	58	_	t2	58	_
1304	282365	key_ins	398	2	59	v	t2	59	v
1305	282444	key_ins	399	2	59	æ	t2	59	æ
1306	282550	key_ins	400	2	59	r	t2	59	r
1307	282637	key_ins	401	2	59	e	t2	59	e
1308	282679	key_ins	402	2	59	_	t2	59	_
1309	282770	key_ins	403	2	60	m	t2	60	m
1310	282844	key_ins	404	2	60	e	t2	60	e
1311	283007	key_ins	405	2	60	d	t2	60	d
1312	283084	key_ins	406	2	60	_	t2	60	_
1313	283202	key_ins	407	2	61	t	t2	61	t
1314	283332	key_ins	408	2	61	i	t2	61	i
1315	283500	fix	408	2	61	til	2	61	til
1316	283501	fix	408	2	61	til	2	61	til
1317	283659	fix	408	2	61	til	2	61	til
1318	283660	fix	408	2	61	til	2	61	til
1319	283739	fix	552	1	89	,	2	61	til
1320	283740	fix	552	1	89	,	2	61	til
1321	283769	key_ins	409	2	61	l	t2	61	l
1322	283771	key_ins	410	2	61	_	t2	61	_
1323	283814	key_ins	411	2	62	a	t2	62	a
1324	283819	fix	552	1	89	,	2	62	at
1325	283820	fix	552	1	89	,	2	62	at
1326	283958	fix	411	2	62	at	2	62	at
1327	283959	fix	411	2	62	at	2	62	at
1328	284139	fix	321	2	47	ekstra	2	62	at
1329	284231	key_ins	412	2	62	t	t2	62	t
1330	284538	fix	350	1	54	minimise	1	54	minimise
1331	284697	fix	341	1	52	also	1	52	also
1332	284877	fix	359	1	55	emissions	1	55	emissions
1333	285202	key_ins	413	2	62	_	t2	62	_
1334	285436	key_ins	414	2	63	m	t2	63	m
1335	285527	key_ins	415	2	63	i	t2	63	i
1336	285664	key_ins	416	2	63	n	t2	63	n
1337	285790	key_ins	417	2	63	i	t2	63	i
1338	285834	fix	329	2	48	indsats	2	63	minimere
1339	285950	key_ins	418	2	63	m	t2	63	m
1340	285953	fix	329	2	48	indsats	2	63	minimere
1341	286013	fix	329	2	48	indsats	2	63	minimere
1342	286206	key_ins	419	2	63	e	t2	63	e
1343	286212	fix	329	2	48	indsats	2	63	minimere
1344	286269	key_ins	420	2	63	r	t2	63	r
1345	286292	fix	329	2	48	indsats	2	63	minimere
1346	286498	key_ins	421	2	63	e	t2	63	e
1347	286571	fix	421	2	63	minimere	2	63	minimere
1348	286970	fix	459	1	71	least	1	55	emissions
1349	287269	fix	362	1	55	emissions	1	55	emissions
1350	287927	fix	356	1	54	minimise	1	54	minimise
1351	288046	fix	360	1	55	emissions	1	55	emissions
1352	288465	fix	359	1	55	emissions	1	55	emissions
1353	288741	key_ins	422	2	63	_	t2	63	_
1354	288764	fix	359	1	55	emissions	1	55	emissions
1355	289163	fix	360	1	55	emissions	1	55	emissions
1356	289442	fix	422	2	63	minimere	2	63	minimere
1357	290140	fix	376	1	57	deforestation	1	57	deforestation
1358	290200	fix	376	1	57	deforestation	1	57	deforestation
1359	290539	fix	422	2	63	minimere	2	63	minimere
1360	290838	fix	422	2	63	minimere	2	63	minimere
1361	291037	fix	378	1	57	deforestation	1	57	deforestation
1362	291615	fix	12	2	2	udviklingslandene	1	57	deforestation
1363	291894	fix	379	1	57	deforestation	1	57	deforestation
1364	292094	fix	380	1	57	deforestation	1	57	deforestation
1365	292293	fix	422	2	63	minimere	2	63	minimere
1366	292851	fix	379	1	57	deforestation	1	57	deforestation
1367	293290	fix	474	1	73	climate	1	57	deforestation
1368	293469	fix	376	1	57	deforestation	1	57	deforestation
1369	293689	fix	422	2	63	minimere	2	63	minimere
1370	294107	fix	454	1	69	contributed	1	69	contributed
1371	294367	fix	457	1	70	the	1	70	the
1372	294586	fix	448	1	69	contributed	1	54	minimise
1373	294885	fix	360	1	55	emissions	1	55	emissions
1374	295324	fix	360	1	55	emissions	1	55	emissions
1375	295563	fix	351	1	54	minimise	1	54	minimise
1376	296061	fix	329	2	48	indsats	2	63	minimere
1377	296540	fix	383	1	57	deforestation	1	57	deforestation
1378	296699	fix	362	1	55	emissions	1	55	emissions
1379	297058	fix	472	1	73	climate	1	57	deforestation
1380	297377	fix	388	1	59	Some	1	57	deforestation
1381	298339	key_ins	423	2	64	e	t2	64	e
1382	298459	key_ins	424	2	64	m	t2	64	m
1383	298693	fix	424	2	64	emissionerne	2	64	emissionerne
1384	298705	key_ins	425	2	64	i	t2	64	i
1385	298785	key_ins	426	2	64	s	t2	64	s
1386	298793	fix	426	2	64	emissionerne	2	64	emissionerne
1387	298972	fix	426	2	64	emissionerne	2	64	emissionerne
1388	299041	key_ins	427	2	64	s	t2	64	s
1389	299179	key_ins	428	2	64	i	t2	64	i
1390	299212	fix	428	2	64	emissionerne	2	64	emissionerne
1391	299215	key_ins	429	2	64	o	t2	64	o
1392	299231	fix	429	2	64	emissionerne	2	64	emissionerne
1393	299436	key_ins	430	2	64	n	t2	64	n
1394	299451	fix	457	1	70	the	1	55	emissions
1395	299690	fix	360	1	55	emissions	1	55	emissions
1396	299869	fix	430	2	64	emissionerne	2	64	emissionerne
1397	300089	fix	430	2	64	emissionerne	2	64	emissionerne
1398	300109	key_ins	431	2	64	e	t2	64	e
1399	300149	key_ins	432	2	64	r	t2	64	r
1400	300188	fix	432	2	64	emissionerne	2	64	emissionerne
1401	300208	fix	432	2	64	emissionerne	2	64	emissionerne
1402	300268	fix	432	2	64	emissionerne	2	64	emissionerne
1403	300667	fix	419	2	63	minimere	2	63	minimere
1404	300966	fix	432	2	64	emissionerne	2	64	emissionerne
1405	301295	key_ins	433	2	64	n	t2	64	n
1406	301305	fix	433	2	64	emissionerne	2	64	emissionerne
1407	301325	fix	433	2	64	emissionerne	2	64	emissionerne
1408	301445	key_ins	434	2	64	e	t2	64	e
1409	301464	fix	434	2	64	emissionerne	2	64	emissionerne
1410	301564	fix	233	2	33	udvikling	2	64	emissionerne
1411	301593	key_ins	435	2	64	_	t2	64	_
1412	301604	fix	233	2	33	udvikling	2	64	emissionerne
1413	301704	fix	435	2	64	emissionerne	2	64	emissionerne
1414	301724	fix	435	2	64	emissionerne	2	64	emissionerne
1415	301744	fix	435	2	64	emissionerne	2	64	emissionerne
1416	301748	key_ins	436	2	65	f	t2	65	f
1417	301882	fix	436	2	65	fra	2	65	fra
1418	301883	fix	436	2	65	fra	2	65	fra
1419	302106	key_ins	437	2	65	r	t2	65	r
1420	302154	key_ins	438	2	65	a	t2	65	a
1421	302181	fix	379	1	57	deforestation	1	57	deforestation
1422	302182	fix	379	1	57	deforestation	1	57	deforestation
1423	302580	fix	377	1	57	deforestation	1	57	deforestation
1424	302581	fix	377	1	57	deforestation	1	57	deforestation
1425	302799	fix	438	2	65	fra	2	65	fra
1426	302800	fix	438	2	65	fra	2	65	fra
1427	302953	key_ins	439	2	65	_	t2	65	_
1428	302960	fix	439	2	65	fra	2	65	fra
1429	303458	fix	376	1	57	deforestation	1	57	deforestation
1430	303618	fix	376	1	57	deforestation	1	57	deforestation
1431	304056	fix	378	1	57	deforestation	1	57	deforestation
1432	304395	fix	375	1	57	deforestation	1	57	deforestation
1433	304874	fix	377	1	57	deforestation	1	57	deforestation
1434	305432	fix	378	1	57	deforestation	1	57	deforestation
1435	306887	fix	123	2	17	for	2	65	fra
1436	307087	fix	439	2	65	fra	2	65	fra
1437	308619	key_ins	440	2	65	a	t2	65	a
1438	309160	fix	440	2	65	fra	2	65	fra
1439	309459	fix	475	1	73	climate	1	57	deforestation
1440	309699	fix	378	1	57	deforestation	1	57	deforestation
1441	310097	fix	378	1	57	deforestation	1	57	deforestation
1442	310197	fix	378	1	57	deforestation	1	57	deforestation
1443	310237	fix	394	1	60	of	1	57	deforestation
1444	310596	fix	440	2	65	fra	2	65	fra
1445	310795	fix	381	1	57	deforestation	1	57	deforestation
1446	311034	fix	376	1	57	deforestation	1	57	deforestation
1447	311254	fix	391	1	59	Some	1	57	deforestation
1448	311593	fix	440	2	65	fra	2	65	fra
1449	311852	fix	440	2	65	fra	2	65	fra
1450	312011	fix	383	1	57	deforestation	1	57	deforestation
1451	312191	fix	383	1	57	deforestation	1	57	deforestation
1452	312330	fix	378	1	57	deforestation	1	57	deforestation
1453	312407	key_del	440	2	65	a	t2	65	a
1454	312410	fix	378	1	57	deforestation	1	57	deforestation
1455	312789	fix	439	2	65	fra	2	65	fra
1456	312948	fix	439	2	65	fra	2	65	fra
1457	313108	fix	390	1	59	Some	1	59	Some
1458	313487	fix	404	1	63	vulnerable	1	63	vulnerable
1459	314364	fix	131	2	19	fattige	2	65	fra
1460	314404	fix	131	2	19	fattige	2	65	fra
1461	314423	key_ins	440	2	67	.	t2	67	.
1462	314583	fix	440	2	67	.	2	67	.
1463	314663	key_ins	441	2	67	_	t2	67	_
1464	314683	fix	441	2	67	.	2	67	.
1465	315633	key_ins	442	2	68	N	t2	68	N
1466	315758	key_ins	443	2	68	O	t2	68	O
1467	315922	key_ins	444	2	68	g	t2	68	g
1468	315990	key_ins	445	2	68	l	t2	68	l
1469	316116	key_ins	446	2	68	e	t2	68	e
1470	316241	key_ins	447	2	68	_	t2	68	_
1471	316318	fix	447	2	68	Nogle	2	68	Nogle
1472	316379	key_ins	448	2	68	a	t2	68	a
1473	316397	fix	448	2	68	Nogle	2	68	Nogle
1474	316417	fix	448	2	68	Nogle	2	68	Nogle
1475	316536	fix	448	2	68	Nogle	2	68	Nogle
1476	316537	fix	448	2	68	Nogle	2	68	Nogle
1477	316576	fix	448	2	68	Nogle	2	68	Nogle
1478	316577	fix	448	2	68	Nogle	2	68	Nogle
1479	316814	key_ins	449	2	68	f	t2	68	f
1480	316815	fix	447	2	68	Nogle	2	68	Nogle
1481	316816	fix	447	2	68	Nogle	2	68	Nogle
1482	316874	key_del	449	2	68	f	t2	68	f
1483	316875	fix	447	2	68	Nogle	2	68	Nogle
1484	316876	fix	447	2	68	Nogle	2	68	Nogle
1485	317115	fix	447	2	68	Nogle	2	68	Nogle
1486	317204	key_del	448	2	68	a	t2	68	a
1487	317247	key_del	447	2	68	_	t2	68	_
1488	317255	fix	446	2	68	Nogle	2	68	Nogle
1489	317379	key_del	446	2	68	e	t2	68	e
1490	317394	fix	445	2	68	Nogle	2	68	Nogle
1491	317524	key_del	445	2	68	l	t2	68	l
1492	317534	fix	444	2	68	Nogle	2	68	Nogle
1493	317686	key_del	444	2	68	g	t2	68	g
1494	317753	fix	443	2	68	Nogle	2	68	Nogle
1495	317871	key_del	443	2	68	O	t2	68	O
1496	317873	fix	442	2	68	Nogle	2	68	Nogle
1497	318479	key_ins	443	2	68	o	t2	68	o
1498	318637	key_ins	444	2	68	g	t2	68	g
1499	318766	key_ins	445	2	68	l	t2	68	l
1500	318882	key_ins	446	2	68	e	t2	68	e
1501	318950	fix	446	2	68	Nogle	2	68	Nogle
1502	319000	key_ins	447	2	68	_	t2	68	_
1503	319009	fix	447	2	68	Nogle	2	68	Nogle
1504	319343	key_ins	448	2	69	a	t2	69	a
1505	319780	key_ins	449	2	69	f	t2	69	f
1506	319925	key_ins	450	2	69	_	t2	69	_
1507	320035	key_ins	451	2	70	d	t2	70	d
1508	320206	fix	400	1	62	most	1	62	most
1509	320208	key_ins	452	2	70	e	t2	70	e
1510	320225	fix	400	1	62	most	1	62	most
1511	320245	fix	400	1	62	most	1	62	most
1512	320304	fix	400	1	62	most	1	62	most
1513	320305	fix	400	1	62	most	1	62	most
1514	320504	fix	413	1	63	vulnerable	1	63	vulnerable
1515	320505	fix	413	1	63	vulnerable	1	63	vulnerable
1516	320561	key_ins	453	2	70	_	t2	70	_
1517	320563	key_ins	454	2	71	m	t2	71	m
1518	320593	key_ins	455	2	71	e	t2	71	e
1519	320603	fix	413	1	63	vulnerable	1	63	vulnerable
1520	320604	fix	413	1	63	vulnerable	1	63	vulnerable
1521	320623	fix	415	1	64	countries	1	64	countries
1522	320624	fix	415	1	64	countries	1	64	countries
1523	320784	fix	415	1	64	countries	1	64	countries
1524	320804	fix	410	1	63	vulnerable	1	63	vulnerable
1525	320830	key_ins	456	2	71	s	t2	71	s
1526	321003	fix	456	2	71	mest	2	71	mest
1527	321043	fix	456	2	71	mest	2	71	mest
1528	321047	key_ins	457	2	71	t	t2	71	t
1529	321395	key_ins	458	2	71	_	t2	71	_
1530	321728	key_ins	459	2	72	s	t2	72	s
1531	321800	key_ins	460	2	72	å	t2	72	å
1532	322012	key_ins	461	2	72	b	t2	72	b
1533	322124	key_ins	462	2	72	a	t2	72	a
1534	322315	key_ins	463	2	72	r	t2	72	r
1535	322399	key_ins	464	2	72	e	t2	72	e
1536	322603	key_ins	465	2	72	_	t2	72	_
1537	322777	fix	465	2	72	sÃ¥rbare	2	72	sårbare
1538	323196	fix	464	2	72	sÃ¥rbare	2	72	sårbare
1539	323675	fix	464	2	72	sÃ¥rbare	2	72	sårbare
1540	323854	fix	464	2	72	sÃ¥rbare	2	72	sårbare
1541	323874	fix	465	2	72	sÃ¥rbare	2	72	sårbare
1542	323994	fix	465	2	72	sÃ¥rbare	2	72	sårbare
1543	324293	fix	465	2	72	sÃ¥rbare	2	72	sårbare
1544	324332	fix	465	2	72	sÃ¥rbare	2	72	sårbare
1545	324492	fix	465	2	72	sÃ¥rbare	2	72	sårbare
1546	324552	fix	465	2	72	sÃ¥rbare	2	72	sårbare
1547	324691	fix	465	2	72	sÃ¥rbare	2	72	sårbare
1548	324820	key_ins	461	2	72	r	t2	72	r
1549	324851	fix	465	2	72	sÃ¥rbare	2	72	sårbare
1550	325050	fix	466	2	72	sÃ¥rbare	2	72	sårbare
1551	325170	fix	466	2	72	sÃ¥rbare	2	72	sårbare
1552	325270	fix	466	2	72	sÃ¥rbare	2	72	sårbare
1553	325938	key_ins	467	2	73	l	t2	73	l
1554	326038	key_ins	468	2	73	a	t2	73	a
1555	326164	key_ins	469	2	73	n	t2	73	n
1556	326286	fix	156	2	24	handling	2	73	lande
1557	326326	fix	156	2	24	handling	2	73	lande
1558	326335	key_ins	470	2	73	d	t2	73	d
1559	326533	key_ins	471	2	73	e	t2	73	e
1560	326705	fix	399	1	62	most	1	62	most
1561	327004	fix	421	1	64	countries	1	64	countries
1562	327164	fix	432	1	67	world	1	67	world
1563	327323	fix	430	1	66	the	1	66	the
1564	328021	fix	464	2	72	sÃ¥rbare	2	72	sårbare
1565	328200	fix	457	2	71	mest	2	71	mest
1566	328420	fix	452	2	70	verdens	2	69	af
1567	328639	fix	456	2	71	mest	2	71	mest
1568	328679	fix	456	2	71	mest	2	71	mest
1569	328978	fix	400	1	62	most	1	62	most
1570	329158	fix	400	1	62	most	1	62	most
1571	329197	fix	357	2	52	implementere	2	71	mest
1572	329237	fix	357	2	52	implementere	2	71	mest
1573	329257	fix	357	2	52	implementere	2	71	mest
1574	329297	fix	357	2	52	implementere	2	71	mest
1575	329337	fix	357	2	52	implementere	2	71	mest
1576	329357	fix	357	2	52	implementere	2	71	mest
1577	329397	fix	357	2	52	implementere	2	71	mest
1578	329437	fix	357	2	52	implementere	2	71	mest
1579	329456	fix	454	2	71	mest	2	71	mest
1580	329496	fix	454	2	71	mest	2	71	mest
1581	329536	fix	454	2	71	mest	2	71	mest
1582	329556	fix	454	2	71	mest	2	71	mest
1583	329596	fix	454	2	71	mest	2	71	mest
1584	329617	fix	454	2	71	mest	2	71	mest
1585	329656	fix	454	2	71	mest	2	71	mest
1586	329696	fix	454	2	71	mest	2	71	mest
1587	329716	fix	454	2	71	mest	2	71	mest
1588	329755	fix	454	2	71	mest	2	71	mest
1589	329795	fix	454	2	71	mest	2	71	mest
1590	329815	fix	454	2	71	mest	2	71	mest
1591	330015	fix	454	2	71	mest	2	71	mest
1592	330354	fix	454	2	71	mest	2	71	mest
1593	330473	fix	454	2	71	mest	2	71	mest
1594	330633	fix	454	2	71	mest	2	71	mest
1595	330792	fix	454	2	71	mest	2	71	mest
1596	330972	fix	454	2	71	mest	2	71	mest
1597	330992	fix	454	2	71	mest	2	71	mest
