n	time	type	cur	win	id	str	win_c	id_c	str_c
546	288771	key_ins	271	2	34	a	t2	34	a
547	288957	key_ins	272	2	34	n	t2	34	n
548	289118	key_ins	273	2	34	d	t2	34	d
549	289328	key_ins	274	2	34	e	t2	34	e
550	290235	fix	260	1	38	countries	1	38	countries
551	290833	fix	267	2	34	udviklingslande	2	34	udviklingslande
552	291750	fix	283	1	43	green	1	43	green
553	292520	key_ins	275	2	34	_	t2	34	_
554	292677	key_ins	276	2	35	t	t2	35	t
555	292834	key_ins	277	2	35	i	t2	35	i
556	293062	key_ins	278	2	35	l	t2	35	l
557	293187	key_ins	279	2	35	_	t2	35	_
558	293313	key_ins	280	2	36	a	t2	36	a
559	293464	key_ins	281	2	36	t	t2	36	t
560	293893	key_ins	282	2	36	_	t2	36	_
561	296376	fix	381	1	57	deforestation	1	43	green
562	296695	fix	264	1	38	countries	1	38	countries
563	297153	fix	272	1	40	go	1	40	go
564	298190	fix	271	1	40	go	1	40	go
565	298868	fix	274	2	34	udviklingslande	2	34	udviklingslande
566	299107	fix	263	2	34	udviklingslande	2	34	udviklingslande
567	302058	fix	286	1	43	green	1	43	green
568	302218	fix	287	1	43	green	1	43	green
569	302457	fix	282	1	42	extra	1	42	extra
570	302856	fix	286	1	43	green	1	43	green
571	303434	fix	286	1	43	green	1	43	green
572	304331	fix	281	1	42	extra	1	42	extra
573	304470	fix	281	1	42	extra	1	42	extra
574	304969	fix	287	1	43	green	1	43	green
575	305168	fix	286	1	43	green	1	43	green
576	305567	fix	379	1	57	deforestation	1	43	green
577	305766	fix	377	1	57	deforestation	1	43	green
578	305906	fix	378	1	57	deforestation	1	43	green
579	306065	fix	473	1	73	climate	1	42	extra
580	306604	fix	380	1	57	deforestation	1	42	extra
581	306823	fix	285	1	43	green	1	43	green
582	307122	fix	381	1	57	deforestation	1	43	green
583	307601	fix	378	1	57	deforestation	1	43	green
584	307900	fix	287	1	43	green	1	43	green
585	308019	fix	382	1	57	deforestation	1	42	extra
586	308159	fix	282	1	42	extra	1	42	extra
587	309873	fix	284	1	43	green	1	43	green
588	310292	fix	287	1	43	green	1	43	green
589	310492	fix	294	1	45	and	1	45	and
590	314977	fix	282	1	42	extra	1	42	extra
591	315675	fix	273	2	34	udviklingslande	2	34	udviklingslande
592	316034	fix	263	2	34	udviklingslande	2	34	udviklingslande
593	316552	fix	263	2	34	udviklingslande	2	34	udviklingslande
594	318187	fix	271	1	40	go	1	40	go
595	318327	fix	272	1	40	go	1	40	go
596	319085	fix	291	1	44	mile	1	44	mile
597	324348	fix	474	1	73	climate	1	42	extra
598	324468	fix	381	1	57	deforestation	1	43	green
599	324747	fix	383	1	57	deforestation	1	43	green
600	325026	fix	383	1	57	deforestation	1	43	green
601	325943	fix	212	1	31	Incentives	1	31	Incentives
602	326422	fix	222	1	33	be	1	33	be
603	326641	fix	227	1	34	offered	1	34	offered
604	327199	fix	241	1	36	encourage	1	36	encourage
605	327498	fix	241	1	36	encourage	1	36	encourage
606	327737	fix	250	1	37	developing	1	37	developing
607	327877	fix	250	1	37	developing	1	37	developing
608	328176	fix	259	1	38	countries	1	38	countries
609	328296	fix	259	1	38	countries	1	38	countries
610	328415	fix	259	1	38	countries	1	38	countries
611	328794	fix	267	1	39	to	1	39	to
612	329392	fix	271	1	40	go	1	40	go
613	329631	fix	274	1	41	the	1	41	the
614	329970	fix	285	1	43	green	1	43	green
615	330190	fix	285	1	43	green	1	43	green
616	330469	fix	283	1	43	green	1	43	green
617	330688	fix	286	1	43	green	1	43	green
618	331266	fix	383	1	57	deforestation	1	43	green
619	331844	fix	284	1	43	green	1	43	green
620	332124	fix	287	1	43	green	1	43	green
621	332383	fix	281	1	42	extra	1	42	extra
622	332582	fix	281	1	42	extra	1	42	extra
623	332841	fix	376	1	57	deforestation	1	42	extra
624	333021	fix	286	1	43	green	1	43	green
625	333739	fix	382	1	57	deforestation	1	43	green
626	333918	fix	383	1	57	deforestation	1	43	green
627	334177	fix	292	1	44	mile	1	44	mile
628	334576	fix	381	1	57	deforestation	1	43	green
629	335114	fix	294	1	45	and	1	45	and
630	335274	fix	293	1	44	mile	1	44	mile
631	335473	fix	294	1	45	and	1	45	and
632	335633	fix	293	1	44	mile	1	44	mile
633	335772	fix	293	1	44	mile	1	44	mile
634	336191	fix	292	1	44	mile	1	44	mile
635	336669	fix	356	1	54	minimise	1	54	minimise
636	336968	fix	365	1	55	emissions	1	55	emissions
637	341177	key_ins	283	2	37	g	t2	37	g
638	341337	key_ins	284	2	37	ø	t2	37	ø
639	341472	key_ins	285	2	37	r	t2	37	r
640	341693	key_ins	286	2	37	e	t2	37	e
641	341878	key_ins	287	2	37	_	t2	37	_
642	342039	key_ins	288	2	38	e	t2	38	e
643	342185	key_ins	289	2	38	n	t2	38	n
644	342339	key_ins	290	2	38	_	t2	38	_
645	342478	key_ins	291	2	39	e	t2	39	e
646	342668	key_ins	292	2	39	k	t2	39	k
647	342808	key_ins	293	2	39	s	t2	39	s
648	342974	key_ins	294	2	39	t	t2	39	t
649	343152	key_ins	295	2	39	r	t2	39	r
650	343294	key_ins	296	2	39	a	t2	39	a
651	343457	key_ins	297	2	39	_	t2	39	_
652	343777	key_ins	298	2	40	g	t2	40	g
653	343961	key_ins	299	2	40	r	t2	40	r
654	344383	key_ins	300	2	40	ø	t2	40	ø
655	344751	key_ins	301	2	40	n	t2	40	n
656	344894	key_ins	302	2	40	_	t2	40	_
657	345113	key_ins	303	2	41	i	t2	41	i
658	345288	key_ins	304	2	41	n	t2	41	n
659	345401	key_ins	305	2	41	d	t2	41	d
660	345599	key_ins	306	2	41	s	t2	41	s
661	345798	key_ins	307	2	41	a	t2	41	a
662	345920	key_ins	308	2	41	t	t2	41	t
663	346029	key_ins	309	2	41	s	t2	41	s
664	346419	fix	308	2	41	indsats	2	41	indsats
665	346598	fix	294	1	45	and	1	45	and
666	346817	fix	302	1	46	implement	1	46	implement
667	347196	fix	286	1	43	green	1	43	green
668	347416	fix	282	1	42	extra	1	42	extra
669	347635	fix	294	1	45	and	1	45	and
670	348133	fix	311	1	47	clean	1	47	clean
671	349237	key_ins	310	2	41	_	t2	41	_
672	349838	key_ins	311	2	42	o	t2	42	o
673	349975	key_ins	312	2	42	g	t2	42	g
674	350189	key_ins	313	2	42	_	t2	42	_
675	352215	key_ins	314	2	43	i	t2	43	i
676	352411	key_ins	315	2	43	m	t2	43	m
677	352659	key_ins	316	2	43	p	t2	43	p
678	352863	key_ins	317	2	43	l	t2	43	l
679	353008	key_ins	318	2	43	e	t2	43	e
680	353158	key_ins	319	2	43	m	t2	43	m
681	353299	key_ins	320	2	43	e	t2	43	e
682	353413	key_ins	321	2	43	n	t2	43	n
683	353663	key_ins	322	2	43	t	t2	43	t
684	353767	key_ins	323	2	43	e	t2	43	e
685	353914	key_ins	324	2	43	r	t2	43	r
686	354025	key_ins	325	2	43	e	t2	43	e
687	354192	key_ins	326	2	43	_	t2	43	_
688	356773	key_ins	327	2	44	"\\"""	t2	44	"\\"""
689	357063	key_ins	328	2	45	r	t2	45	r
690	357247	key_ins	329	2	45	e	t2	45	e
691	357401	key_ins	330	2	45	n	t2	45	n
692	357515	key_ins	331	2	45	e	t2	45	e
693	358358	key_ins	332	2	46	"\\"""	t2	46	"\\"""
694	358687	key_ins	333	2	46	_	t2	46	_
695	358914	key_ins	334	2	47	t	t2	47	t
696	359152	key_ins	335	2	47	e	t2	47	e
697	359435	key_ins	336	2	47	c	t2	47	c
698	360287	key_del	336	2	47	c	t2	47	c
699	360519	key_ins	336	2	47	k	t2	47	k
700	360836	key_ins	337	2	47	n	t2	47	n
701	361025	key_ins	338	2	47	o	t2	47	o
702	361225	key_ins	339	2	47	l	t2	47	l
703	361385	key_ins	340	2	47	o	t2	47	o
704	361677	key_ins	341	2	47	g	t2	47	g
705	361843	key_ins	342	2	47	i	t2	47	i
706	361982	key_ins	343	2	47	e	t2	47	e
707	362153	key_ins	344	2	47	r	t2	47	r
708	362907	fix	341	2	47	teknologier	2	47	teknologier
709	363286	fix	319	1	48	technologies	1	48	technologies
710	363585	fix	328	1	50	and	1	50	and
711	363884	fix	334	1	51	could	1	51	could
712	364203	fix	341	1	52	also	1	52	also
713	364841	fix	341	1	52	also	1	52	also
714	365260	fix	344	1	53	help	1	53	help
715	365499	fix	333	1	51	could	1	51	could
716	365698	fix	330	1	50	and	1	50	and
717	365858	fix	436	1	67	world	1	51	could
718	366177	fix	432	1	67	world	1	51	could
719	366655	fix	438	1	68	have	1	53	help
720	366835	fix	442	1	68	have	1	53	help
721	367971	fix	345	2	98	.	2	47	teknologier
722	368270	fix	345	2	98	.	2	47	teknologier
723	369068	fix	322	2	43	implementere	2	43	implementere
724	369247	fix	334	2	47	teknologier	2	47	teknologier
725	369526	fix	332	2	46	"\"""	2	46	"\"""
726	369785	fix	345	2	98	.	2	47	teknologier
727	371101	fix	438	1	68	have	1	53	help
728	371520	fix	430	1	66	the	1	51	could
729	371719	fix	341	2	47	teknologier	2	47	teknologier
730	371839	fix	345	2	98	.	2	47	teknologier
731	372442	key_ins	345	2	47	_	t2	47	_
732	372730	key_ins	346	2	48	o	t2	48	o
733	372851	key_ins	347	2	48	g	t2	48	g
734	372992	key_ins	348	2	48	_	t2	48	_
735	373172	key_ins	349	2	49	k	t2	49	k
736	373252	key_ins	350	2	49	a	t2	49	a
737	373413	key_ins	351	2	49	n	t2	49	n
738	373571	key_ins	352	2	49	_	t2	49	_
739	374271	fix	342	1	52	also	1	52	also
740	375738	key_ins	353	2	50	o	t2	50	o
741	375826	key_ins	354	2	50	g	t2	50	g
742	377041	key_ins	355	2	50	s	t2	50	s
743	377106	key_ins	356	2	50	å	t2	50	å
744	377699	fix	355	2	50	ogsÃ¥	2	50	også
745	377700	fix	355	2	50	ogsÃ¥	2	50	også
746	377820	fix	355	2	50	ogsÃ¥	2	50	også
747	377900	fix	355	2	50	ogsÃ¥	2	50	også
748	377909	key_ins	357	2	50	_	t2	50	_
749	378139	fix	241	1	36	encourage	1	53	help
750	379276	fix	256	2	33	opfordre	2	50	også
751	379435	fix	352	2	49	kan	2	49	kan
752	379854	fix	352	1	54	minimise	1	54	minimise
753	380053	fix	361	1	55	emissions	1	55	emissions
754	380193	fix	361	1	55	emissions	1	55	emissions
755	381188	key_ins	358	2	51	h	t2	51	h
756	381558	key_ins	359	2	51	j	t2	51	j
757	381971	key_ins	360	2	51	æ	t2	51	æ
758	382185	key_ins	361	2	51	l	t2	51	l
759	382375	key_ins	362	2	51	p	t2	51	p
760	382526	key_ins	363	2	51	e	t2	51	e
761	382734	key_ins	364	2	51	_	t2	51	_
762	387457	key_ins	365	2	52	m	t2	52	m
763	387567	key_ins	366	2	52	e	t2	52	e
764	387747	key_ins	367	2	52	d	t2	52	d
765	387926	key_ins	368	2	52	_	t2	52	_
766	388069	key_ins	369	2	53	a	t2	53	a
767	388172	key_ins	370	2	53	t	t2	53	t
768	388365	key_ins	371	2	53	_	t2	53	_
769	390868	key_ins	372	2	54	f	t2	54	f
770	391018	key_ins	373	2	54	o	t2	54	o
771	391137	key_ins	374	2	54	r	t2	54	r
772	391342	key_ins	375	2	54	m	t2	54	m
773	391518	key_ins	376	2	54	i	t2	54	i
774	391689	key_ins	377	2	54	n	t2	54	n
775	391816	key_ins	378	2	54	d	t2	54	d
776	392034	key_ins	379	2	54	s	t2	54	s
777	392173	key_ins	380	2	54	k	t2	54	k
778	392322	key_ins	381	2	54	e	t2	54	e
779	392536	key_ins	382	2	54	_	t2	54	_
780	393012	fix	244	1	36	encourage	1	51	could
781	393750	fix	358	1	55	emissions	1	55	emissions
782	394149	fix	361	1	55	emissions	1	55	emissions
783	394707	fix	454	1	69	contributed	1	54	minimise
784	395106	fix	459	1	71	least	1	55	emissions
785	396246	key_ins	383	2	55	u	t2	55	u
786	396392	key_ins	384	2	55	d	t2	55	d
787	396645	key_ins	385	2	55	l	t2	55	l
788	396753	key_ins	386	2	55	e	t2	55	e
789	397005	key_ins	387	2	55	d	t2	55	d
790	397166	key_ins	388	2	55	n	t2	55	n
791	397288	key_ins	389	2	55	i	t2	55	i
792	397417	key_ins	390	2	55	n	t2	55	n
793	397521	key_ins	391	2	55	g	t2	55	g
794	397763	key_ins	392	2	55	e	t2	55	e
795	397987	key_ins	393	2	55	r	t2	55	r
796	399173	fix	378	1	57	deforestation	1	57	deforestation
797	399333	fix	382	1	57	deforestation	1	57	deforestation
798	399612	fix	383	2	55	udledninger	2	55	udledninger
799	400369	fix	359	1	55	emissions	1	55	emissions
800	400987	fix	361	1	55	emissions	1	55	emissions
801	401147	fix	457	1	70	the	1	55	emissions
802	401426	fix	360	1	55	emissions	1	55	emissions
803	401725	fix	369	1	56	from	1	56	from
804	402243	fix	463	1	71	least	1	56	from
805	402881	fix	379	1	57	deforestation	1	57	deforestation
806	403639	fix	377	1	57	deforestation	1	57	deforestation
807	404038	fix	377	1	57	deforestation	1	57	deforestation
808	404656	fix	377	1	57	deforestation	1	57	deforestation
809	404955	fix	473	1	73	climate	1	57	deforestation
810	405075	fix	473	1	73	climate	1	57	deforestation
811	405214	fix	378	1	57	deforestation	1	57	deforestation
812	405354	fix	475	1	73	climate	1	57	deforestation
813	405713	fix	475	1	73	climate	1	57	deforestation
814	406749	fix	379	1	57	deforestation	1	57	deforestation
815	407108	fix	380	1	57	deforestation	1	57	deforestation
816	407427	fix	266	1	38	countries	1	54	minimise
817	407607	fix	365	1	55	emissions	1	55	emissions
818	408145	fix	382	2	54	formindske	2	54	formindske
819	408384	fix	380	2	54	formindske	2	54	formindske
820	408823	fix	457	1	70	the	1	55	emissions
821	410052	key_ins	394	2	55	_	t2	55	_
822	410173	key_ins	395	2	56	f	t2	56	f
823	410381	key_ins	396	2	56	r	t2	56	r
824	410676	key_ins	397	2	56	a	t2	56	a
825	410874	key_ins	398	2	56	_	t2	56	_
826	410991	key_ins	399	2	57	s	t2	57	s
827	411130	key_ins	400	2	57	k	t2	57	k
828	411269	key_ins	401	2	57	o	t2	57	o
829	411576	key_ins	402	2	57	v	t2	57	v
830	411842	key_ins	403	2	57	h	t2	57	h
831	412218	key_ins	404	2	57	u	t2	57	u
832	412682	key_ins	405	2	57	g	t2	57	g
833	412820	key_ins	406	2	57	s	t2	57	s
834	412922	key_ins	407	2	57	t	t2	57	t
835	414273	key_ins	408	2	58	.	t2	58	.
836	414552	key_ins	409	2	58	_	t2	58	_
837	414984	fix	380	1	57	deforestation	1	57	deforestation
838	415203	fix	391	1	59	Some	1	59	Some
839	415442	fix	399	1	62	most	1	62	most
840	415641	fix	405	1	63	vulnerable	1	63	vulnerable
841	415901	fix	407	1	63	vulnerable	1	63	vulnerable
842	416140	fix	417	1	64	countries	1	64	countries
843	416279	fix	418	1	64	countries	1	64	countries
844	416658	fix	408	1	63	vulnerable	1	63	vulnerable
845	417256	fix	392	1	60	of	1	60	of
846	417376	fix	389	1	59	Some	1	59	Some
847	418223	key_ins	410	2	59	N	t2	59	N
848	418544	key_ins	411	2	59	o	t2	59	o
849	418671	key_ins	412	2	59	g	t2	59	g
850	418808	key_ins	413	2	59	l	t2	59	l
851	418943	key_ins	414	2	59	e	t2	59	e
852	419111	key_ins	415	2	59	_	t2	59	_
853	419248	key_ins	416	2	60	a	t2	60	a
854	419374	key_ins	417	2	60	f	t2	60	f
855	419534	key_ins	418	2	60	_	t2	60	_
856	419603	key_ins	419	2	61	d	t2	61	d
857	419796	key_ins	420	2	61	e	t2	61	e
858	419922	key_ins	421	2	61	_	t2	61	_
859	420029	key_ins	422	2	62	m	t2	62	m
860	420143	key_ins	423	2	62	e	t2	62	e
861	420350	key_ins	424	2	62	s	t2	62	s
862	420483	key_ins	425	2	62	t	t2	62	t
863	420652	key_ins	426	2	62	_	t2	62	_
864	422307	key_ins	427	2	63	u	t2	63	u
865	422450	key_ins	428	2	63	d	t2	63	d
866	422671	key_ins	429	2	63	s	t2	63	s
867	422914	key_ins	430	2	63	a	t2	63	a
868	423065	key_ins	431	2	63	t	t2	63	t
869	423202	key_ins	432	2	63	t	t2	63	t
870	423331	key_ins	433	2	63	e	t2	63	e
871	423796	fix	409	1	63	vulnerable	1	63	vulnerable
872	423975	fix	409	1	63	vulnerable	1	63	vulnerable
873	424095	fix	410	1	63	vulnerable	1	63	vulnerable
874	424254	fix	418	1	64	countries	1	64	countries
875	424613	fix	419	1	64	countries	1	64	countries
876	424833	fix	419	1	64	countries	1	64	countries
877	425371	fix	392	1	60	of	1	60	of
878	425809	fix	389	1	59	Some	1	59	Some
879	426069	fix	398	1	61	the	1	61	the
880	426407	fix	396	1	61	the	1	61	the
881	426547	fix	401	1	62	most	1	62	most
882	426886	fix	401	1	62	most	1	62	most
883	427644	fix	402	1	62	most	1	62	most
884	427903	fix	408	1	63	vulnerable	1	63	vulnerable
885	428182	fix	409	1	63	vulnerable	1	63	vulnerable
886	428900	fix	411	1	63	vulnerable	1	63	vulnerable
887	429159	fix	408	1	63	vulnerable	1	63	vulnerable
888	429438	fix	433	2	63	udsatte	2	63	udsatte
889	429737	fix	408	1	63	vulnerable	1	63	vulnerable
890	429936	fix	410	1	63	vulnerable	1	63	vulnerable
891	430176	fix	410	1	63	vulnerable	1	63	vulnerable
892	430275	fix	411	1	63	vulnerable	1	63	vulnerable
893	431540	key_ins	434	2	63	_	t2	63	_
894	431828	key_ins	435	2	64	l	t2	64	l
895	431941	key_ins	436	2	64	a	t2	64	a
896	432098	key_ins	437	2	64	n	t2	64	n
897	432252	key_ins	438	2	64	d	t2	64	d
898	432438	key_ins	439	2	64	e	t2	64	e
899	432748	fix	322	1	48	technologies	1	64	countries
900	432947	fix	417	1	64	countries	1	64	countries
901	433107	fix	423	1	64	countries	1	64	countries
902	433545	fix	437	1	67	world	1	67	world
903	433685	fix	437	1	67	world	1	67	world
904	434343	fix	438	2	64	lande	2	64	lande
905	434926	key_ins	440	2	64	_	t2	64	_
906	435096	key_ins	441	2	65	i	t2	65	i
907	435221	key_ins	442	2	65	_	t2	65	_
908	435419	key_ins	443	2	66	v	t2	66	v
909	435524	key_ins	444	2	66	e	t2	66	e
910	435704	key_ins	445	2	66	r	t2	66	r
911	435902	key_ins	446	2	66	d	t2	66	d
912	436082	key_ins	447	2	66	e	t2	66	e
913	436205	key_ins	448	2	66	n	t2	66	n
914	436456	fix	419	1	64	countries	1	64	countries
915	436755	fix	527	1	84	Developing	1	64	countries
916	436915	fix	433	1	67	world	1	67	world
917	437273	fix	427	1	65	of	1	65	of
918	437712	fix	446	1	69	contributed	1	69	contributed
919	437951	fix	446	1	69	contributed	1	69	contributed
920	438091	fix	459	1	71	least	1	71	least
921	438738	key_ins	449	2	66	_	t2	66	_
922	438918	key_ins	450	2	67	h	t2	67	h
923	439035	key_ins	451	2	67	a	t2	67	a
924	439203	key_ins	452	2	67	r	t2	67	r
925	439378	key_ins	453	2	67	_	t2	67	_
926	439825	fix	346	1	53	help	1	68	have
927	440423	fix	448	1	69	contributed	1	69	contributed
928	441101	fix	457	1	70	the	1	70	the
929	441500	fix	456	1	70	the	1	70	the
930	442756	fix	544	1	88	particular	1	69	contributed
931	443314	fix	556	1	90	need	1	70	the
932	443594	fix	560	1	91	to	1	72	to
933	444850	fix	556	1	90	need	1	71	least
934	444969	fix	556	1	90	need	1	71	least
935	445707	fix	478	1	74	change	1	74	change
936	445906	fix	473	1	73	climate	1	73	climate
937	446066	fix	481	1	74	change	1	74	change
938	447202	fix	644	1	105	therefore	1	69	contributed
939	448219	fix	350	1	54	minimise	1	69	contributed
940	453941	fix	444	1	69	contributed	1	69	contributed
941	454081	fix	445	1	69	contributed	1	69	contributed
942	454320	fix	447	1	69	contributed	1	69	contributed
943	454639	fix	441	1	68	have	1	68	have
944	454998	fix	546	1	88	particular	1	69	contributed
945	455456	fix	446	1	69	contributed	1	69	contributed
946	455576	fix	446	1	69	contributed	1	69	contributed
947	455795	fix	446	1	69	contributed	1	69	contributed
948	456134	fix	545	1	88	particular	1	69	contributed
949	456393	fix	432	1	67	world	1	67	world
950	456553	fix	432	1	67	world	1	67	world
951	456792	fix	421	1	64	countries	1	64	countries
952	456932	fix	408	1	63	vulnerable	1	63	vulnerable
953	457051	fix	400	1	62	most	1	62	most
954	457490	fix	402	1	62	most	1	62	most
955	457669	fix	403	1	62	most	1	62	most
956	457789	fix	402	1	62	most	1	62	most
957	457988	fix	407	1	63	vulnerable	1	63	vulnerable
958	458327	fix	408	1	63	vulnerable	1	63	vulnerable
959	458467	fix	418	1	64	countries	1	64	countries
960	458826	fix	421	1	64	countries	1	64	countries
961	459025	fix	421	1	64	countries	1	64	countries
962	459185	fix	431	1	66	the	1	66	the
963	459563	fix	436	1	67	world	1	67	world
964	459823	fix	443	1	69	contributed	1	69	contributed
965	460321	fix	447	1	69	contributed	1	69	contributed
966	460740	fix	447	1	69	contributed	1	69	contributed
967	460859	fix	447	1	69	contributed	1	69	contributed
968	461258	fix	447	1	69	contributed	1	69	contributed
969	461557	fix	452	1	69	contributed	1	69	contributed
970	461717	fix	456	1	70	the	1	70	the
971	461876	fix	556	1	90	need	1	71	least
972	462056	fix	560	1	91	to	1	72	to
973	462414	fix	556	1	90	need	1	71	least
974	462614	fix	555	1	90	need	1	71	least
975	463013	fix	559	1	91	to	1	72	to
976	463611	fix	557	1	90	need	1	71	least
977	463730	fix	547	1	88	particular	1	69	contributed
978	465465	fix	325	1	48	technologies	1	63	vulnerable
979	466342	fix	444	2	66	verden	2	66	verden
980	466741	fix	427	2	63	udsatte	2	63	udsatte
981	466940	fix	429	2	63	udsatte	2	63	udsatte
982	467160	fix	436	2	64	lande	2	64	lande
983	467299	fix	440	2	64	lande	2	64	lande
984	467558	fix	447	2	66	verden	2	66	verden
985	467758	fix	452	2	67	har	2	67	har
986	468196	fix	440	1	68	have	1	68	have
987	468615	fix	446	1	69	contributed	1	69	contributed
988	468794	fix	451	1	69	contributed	1	69	contributed
989	470250	fix	544	1	88	particular	1	69	contributed
990	470469	fix	545	1	88	particular	1	69	contributed
991	474217	fix	249	1	37	developing	1	68	have
992	476391	fix	403	1	62	most	1	62	most
993	476630	fix	307	1	46	implement	1	62	most
994	476989	fix	408	1	63	vulnerable	1	63	vulnerable
995	477507	fix	405	1	63	vulnerable	1	63	vulnerable
996	477686	fix	410	1	63	vulnerable	1	63	vulnerable
997	477986	fix	418	1	64	countries	1	64	countries
998	478444	fix	427	1	65	of	1	65	of
999	478743	fix	433	1	67	world	1	67	world
1000	479202	fix	437	1	67	world	1	67	world
1001	480318	fix	445	1	69	contributed	1	69	contributed
1002	481415	fix	446	1	69	contributed	1	69	contributed
1003	482212	fix	447	1	69	contributed	1	69	contributed
1004	482930	fix	447	1	69	contributed	1	69	contributed
1005	483189	fix	449	1	69	contributed	1	69	contributed
1006	483568	fix	446	1	69	contributed	1	69	contributed
1007	483907	fix	645	1	105	therefore	1	69	contributed
1008	484306	fix	447	1	69	contributed	1	69	contributed
1009	484505	fix	645	1	105	therefore	1	69	contributed
1010	484844	fix	446	1	69	contributed	1	69	contributed
1011	485482	fix	447	1	69	contributed	1	69	contributed
1012	485761	fix	448	1	69	contributed	1	69	contributed
1013	486100	fix	447	1	69	contributed	1	69	contributed
1014	486279	fix	445	1	69	contributed	1	69	contributed
1015	487037	fix	313	1	47	clean	1	63	vulnerable
1016	487376	fix	313	1	47	clean	1	63	vulnerable
1017	488672	fix	429	1	66	the	1	66	the
1018	488951	fix	437	1	67	world	1	67	world
1019	489410	fix	438	1	68	have	1	68	have
1020	489709	fix	442	1	68	have	1	68	have
1021	489848	fix	437	1	67	world	1	67	world
1022	490227	fix	448	1	69	contributed	1	69	contributed
1023	490406	fix	448	1	69	contributed	1	69	contributed
1024	490566	fix	447	1	69	contributed	1	69	contributed
1025	491124	fix	447	1	69	contributed	1	69	contributed
1026	491503	fix	453	1	69	contributed	1	69	contributed
1027	491663	fix	459	1	71	least	1	71	least
1028	492301	fix	477	1	74	change	1	74	change
1029	494235	key_ins	454	2	68	b	t2	68	b
1030	494553	key_ins	455	2	68	i	t2	68	i
1031	494718	key_ins	456	2	68	d	t2	68	d
1032	494926	key_ins	457	2	68	r	t2	68	r
1033	495083	key_ins	458	2	68	a	t2	68	a
1034	495238	key_ins	459	2	68	g	t2	68	g
1035	495389	key_ins	460	2	68	e	t2	68	e
1036	495481	key_ins	461	2	68	t	t2	68	t
1037	496367	key_ins	462	2	68	_	t2	68	_
1038	496538	key_ins	463	2	69	m	t2	69	m
1039	496671	key_ins	464	2	69	i	t2	69	i
1040	496838	key_ins	465	2	69	n	t2	69	n
1041	497155	key_ins	466	2	69	d	t2	69	d
1042	497385	key_ins	467	2	69	s	t2	69	s
1043	497502	key_ins	468	2	69	t	t2	69	t
1044	497651	key_ins	469	2	69	_	t2	69	_
1045	497843	key_ins	470	2	70	t	t2	70	t
1046	497992	key_ins	471	2	70	i	t2	70	i
1047	498205	key_ins	472	2	70	l	t2	70	l
1048	501313	key_ins	473	2	70	_	t2	70	_
1049	501575	key_ins	474	2	71	k	t2	71	k
1050	501730	key_ins	475	2	71	l	t2	71	l
1051	501957	key_ins	476	2	71	i	t2	71	i
1052	502233	key_ins	477	2	71	m	t2	71	m
1053	502362	key_ins	478	2	71	a	t2	71	a
1054	502681	key_ins	479	2	71	f	t2	71	f
1055	502865	key_ins	480	2	71	o	t2	71	o
1056	503096	key_ins	481	2	71	r	t2	71	r
1057	503436	key_ins	482	2	71	a	t2	71	a
1058	503608	key_ins	483	2	71	n	t2	71	n
1059	503726	key_ins	484	2	71	d	t2	71	d
1060	503936	key_ins	485	2	71	r	t2	71	r
1061	504067	key_ins	486	2	71	i	t2	71	i
1062	504206	key_ins	487	2	71	n	t2	71	n
1063	504308	key_ins	488	2	71	g	t2	71	g
1064	504575	key_ins	489	2	71	e	t2	71	e
1065	504791	key_ins	490	2	71	r	t2	71	r
1066	507656	key_ins	491	2	71	_	t2	71	_
1067	507824	key_ins	492	2	72	m	t2	72	m
1068	507965	key_ins	493	2	72	e	t2	72	e
1069	508106	key_ins	494	2	72	n	t2	72	n
1070	517437	key_ins	495	2	72	_	t2	72	_
1071	517641	fix	490	1	77	are	1	77	are
1072	521030	fix	590	1	97	climate	1	76	but
1073	524260	fix	446	1	69	contributed	1	69	contributed
1074	524400	fix	446	1	69	contributed	1	69	contributed
1075	525038	fix	462	1	71	least	1	71	least
1076	525337	fix	446	1	69	contributed	1	69	contributed
1077	525935	fix	462	1	71	least	1	71	least
1078	526394	fix	474	1	73	climate	1	73	climate
1079	526553	fix	483	1	75	,	1	76	but
1080	526673	fix	483	1	75	,	1	76	but
1081	526872	fix	491	1	77	are	1	77	are
1082	527191	fix	495	1	78	bearing	1	78	bearing
1083	527630	fix	495	1	78	bearing	1	78	bearing
1084	527849	fix	503	1	79	the	1	79	the
1085	528148	fix	507	1	80	brunt	1	80	brunt
1086	528487	fix	507	1	80	brunt	1	80	brunt
1087	528646	fix	506	1	80	brunt	1	80	brunt
1088	528985	fix	406	1	63	vulnerable	1	80	brunt
1089	529245	fix	403	1	62	most	1	80	brunt
1090	529464	fix	508	1	80	brunt	1	80	brunt
1091	529823	fix	512	1	81	of	1	81	of
1092	532413	key_ins	496	2	73	b	t2	73	b
1093	532574	key_ins	497	2	73	l	t2	73	l
1094	532791	key_ins	498	2	73	i	t2	73	i
1095	535436	key_ins	499	2	73	v	t2	73	v
1096	535561	key_ins	500	2	73	e	t2	73	e
1097	535702	key_ins	501	2	73	r	t2	73	r
1098	537459	key_ins	502	2	73	_	t2	73	_
1099	537962	key_ins	503	2	74	v	t2	74	v
1100	538123	key_ins	504	2	74	æ	t2	74	æ
1101	538255	key_ins	505	2	74	r	t2	74	r
1102	538505	key_ins	506	2	74	s	t2	74	s
